ID,title,image_link,platform1,platform2,platform3,platform4,platform5,platform6,score
2391,PAYDAY 2,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Payday2cover.jpg/220px-Payday2cover.jpg,PS3,na,na,na,na,na,0.002736403
2392,The Penguins of Madagascar: Dr. Blowhole Returns – Again!,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/The_Penguins_of_Madagascar_-_Dr._Blowhole_Returns_-_Again%21_Coverart.png/220px-The_Penguins_of_Madagascar_-_Dr._Blowhole_Returns_-_Again%21_Coverart.png,PS3,na,na,na,na,na,0.000281403
2393,Persona 4: Arena,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Persona4Arena.png/220px-Persona4Arena.png,PS3,na,na,na,na,na,0.000611324
2394,Persona 4 Arena Ultimax,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Persona_4_Arena_Ultimax.png/220px-Persona_4_Arena_Ultimax.png,PS3,na,na,na,na,na,0.001154723
2395,PES 2008: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Pro_Evolution_Soccer_2008.png/220px-Pro_Evolution_Soccer_2008.png,PS3,na,na,na,na,na,0
2396,PES 2009: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/PES_2009.jpg/220px-PES_2009.jpg,PS3,na,na,na,na,na,0
2397,PES 2010: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/4/42/PES_2010_UK_Cover.jpg,PS3,na,na,na,na,na,0
2398,PES 2011: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/PES2011boxart.jpg/220px-PES2011boxart.jpg,PS3,na,na,na,na,na,0
2399,PES 2012: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Pes2012cover.jpg/220px-Pes2012cover.jpg,PS3,na,na,na,na,na,0
2400,PES 2013: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Pro_Evolution_Soccer_2013_cover.jpg/220px-Pro_Evolution_Soccer_2013_cover.jpg,PS3,na,na,na,na,na,0
2401,PES 2014: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Pes2014eucover.png/250px-Pes2014eucover.png,PS3,na,na,na,na,na,0
2402,PES 2015: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Pro_Evolution_Soccer_2015_cover_art.png/220px-Pro_Evolution_Soccer_2015_cover_art.png,PS3,na,na,na,na,na,0
2403,PES 2016: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Pro_Evolution_Soccer_2016_cover_art.jpg/220px-Pro_Evolution_Soccer_2016_cover_art.jpg,PS3,na,na,na,na,na,9.70E-06
2404,PES 2017: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Pro_Evolution_2017_Cover_Art.png/220px-Pro_Evolution_2017_Cover_Art.png,PS3,na,na,na,na,na,2.91E-05
2405,PES 2018: Pro Evolution Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Pro_Evolution_Soccer_2018_Cover_Art.png/220px-Pro_Evolution_Soccer_2018_Cover_Art.png,PS3,na,na,na,na,na,4.85E-05
2406,Phantom Breaker: Extra,unreleased,PS3,na,na,na,na,na,0.001077095
2407,Phineas and Ferb: Across the 2nd Dimension,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Phineas_and_Ferb_Across_the_Second_Dimension_PS3.jpg/220px-Phineas_and_Ferb_Across_the_Second_Dimension_PS3.jpg,PS3,na,na,na,na,na,0.000582213
2408,Pictionary: Ultimate Edition,unreleased,PS3,na,na,na,na,na,2.91E-05
2409,Pinball Hall of Fame: The Williams Collection,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Pinball_Hall_of_Fame-_The_Williams_Collection.jpg/220px-Pinball_Hall_of_Fame-_The_Williams_Collection.jpg,PS3\,Xbox360,na,na,na,na,0.00060162
2410,Pirates of the Caribbean: At World's End,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Pirates_of_the_Caribbean_At_World%27s_End_%28Video_Game_Cover%29.jpg/220px-Pirates_of_the_Caribbean_At_World%27s_End_%28Video_Game_Cover%29.jpg,PS3\,Xbox360,na,na,na,na,0.014710591
2411,PixelJunk 3 in 1 Pack,unreleased,PS3,na,na,na,na,na,0.002290039
2412,Plants vs Zombies,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/PlantsVsZombiesCover400ppx.png/220px-PlantsVsZombiesCover400ppx.png,PS3,na,na,na,na,na,0.043568968
2413,PlayStation All-Stars Battle Royale,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/PlayStationAllStars.jpg/220px-PlayStationAllStars.jpg,PS3,na,na,na,na,na,0.002222114
2414,PlayStation Move Heroes,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/PlayStation_Move_Heroes.png/220px-PlayStation_Move_Heroes.png,PS3,na,na,na,na,na,0.006598418
2415,Port Royale 3: Pirates & Merchants,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Port_Royale_3_Logo.png/220px-Port_Royale_3_Logo.png,PS3\,Xbox360,na,na,na,na,0.000553103
2416,Portal 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Portal2cover.jpg/220px-Portal2cover.jpg,PS3\,Xbox360,na,na,na,na,0.003279802
2417,Power Gig: Rise of the SixString,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Power-Gig.jpg/220px-Power-Gig.jpg,PS3\,Xbox360,na,na,na,na,0
2418,Prince of Persia,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Prince_of_Persia_2008_vg_Box_Art.jpg/220px-Prince_of_Persia_2008_vg_Box_Art.jpg,PS3\,Xbox360,na,na,na,na,0.01233322
2419,Prince of Persia: The Forgotten Sands,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Prince_Of_Persia_Forgotten_Sands_Box_Artwork.jpg/220px-Prince_Of_Persia_Forgotten_Sands_Box_Artwork.jpg,PS3\,Xbox360,na,na,na,na,0.001339091
2420,Prince of Persia Trilogy,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Princeofpersialogo.jpg/250px-Princeofpersialogo.jpg,PS3,na,na,na,na,na,0.002260929
2421,Prison Break: The Conspiracy,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Prison_Break_The_Conspiracy.jpg/220px-Prison_Break_The_Conspiracy.jpg,PS3\,Xbox360,na,na,na,na,0.011954781
2422,Professional Baseball Spirits 2010,unreleased,PS3,na,na,na,na,na,0.000252292
2423,Professional Baseball Spirits 2011,unreleased,PS3,na,na,na,na,na,0
2424,Professional Baseball Spirits 2012,unreleased,PS3,na,na,na,na,na,0
2425,Professional Baseball Spirits 2013,unreleased,PS3,na,na,na,na,na,0
2426,Professional Baseball Spirits 2014,unreleased,PS3,na,na,na,na,na,0.000281403
2427,Professional Baseball Spirits 2015,unreleased,PS3,na,na,na,na,na,0.000242589
2428,Puppeteer,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Puppeteer_cover.png/220px-Puppeteer_cover.png,PS3,na,na,na,na,na,0.034457329
2429,Pure,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Pure_Video_Game_Cover.jpg/220px-Pure_Video_Game_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.007908398
2430,Pure Football,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Pure_Football.jpg/220px-Pure_Football.jpg,PS3\,Xbox360,na,na,na,na,0.050332347
2431,Puss in Boots,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Puss_in_boots_boxart.jpg/220px-Puss_in_boots_boxart.jpg,PS3\,Xbox360,na,na,na,na,0.049623987
2432,Quantum Theory,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Quantum_Theory.jpg/220px-Quantum_Theory.jpg,PS3\,Xbox360,na,na,na,na,0.010489544
2433,R.U.S.E.,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/RUSE_boxart.jpg/220px-RUSE_boxart.jpg,PS3\,Xbox360,na,na,na,na,1
2434,Ra.One: The Game,unreleased,PS3,na,na,na,na,na,0.053078453
2435,Race Driver: GRID,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Race_Driver_-_GRID_%28box_art%29.png/220px-Race_Driver_-_GRID_%28box_art%29.png,PS3,na,na,na,na,na,0.014749406
2436,Race Driver: GRID 2,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Grid_2_cover.jpg/220px-Grid_2_cover.jpg,PS3,na,na,na,na,na,0.015622726
2437,Racquet Sports,unreleased,PS3,na,na,na,na,na,0.000291107
2438,Rage,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Rage_cover.jpg/220px-Rage_cover.jpg,PS3\,Xbox360,na,na,na,na,0.003959051
2439,Ragnarok Odyssey ACE,unreleased,PS3,na,na,na,na,na,0.000834506
2440,Railfan: Chicago Transit Authority Brown Line,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Railfan_front.jpg/220px-Railfan_front.jpg,PS3,na,na,na,na,na,0
2441,Rain,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Rain_Cover_Art.png/220px-Rain_Cover_Art.png,PS3\,PS3,na,na,na,na,0.005094367
2442,Rango,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Rango_video_game_cover.jpg/250px-Rango_video_game_cover.jpg,PS3\,Xbox360,na,na,na,na,0.048585707
2443,Rapala Fishing Frenzy 2009,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Rapala_Fishing_Frenzy_2009_Cover.jpg/220px-Rapala_Fishing_Frenzy_2009_Cover.jpg,PS3\,Xbox360,na,na,na,na,0
2444,Rapala Pro Bass Fishing,unreleased,PS3\,WiiU\,Xbox360,na,na,na,0
2445,Ratatouille,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Ratatouille_Coverart.png/220px-Ratatouille_Coverart.png,PS3\,Xbox360,na,na,na,na,0.043006162
2446,Ratchet & Clank Future: A Crack in Time,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Ratchet_%26_Clank_Future-_A_Crack_in_Time.jpg/220px-Ratchet_%26_Clank_Future-_A_Crack_in_Time.jpg,PS3,na,na,na,na,na,0.000475474
2447,Ratchet & Clank: All 4 One,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Ratchet_and_Clank_All_4_One.png/256px-Ratchet_and_Clank_All_4_One.png,PS3,na,na,na,na,na,0.004725632
2448,Ratchet & Clank: Full Frontal Assault,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Ratchet_%26_Clank_-_Full_Frontal_Assault.png/256px-Ratchet_%26_Clank_-_Full_Frontal_Assault.png,PS3,na,na,na,na,na,0.000126146
2449,Ratchet & Clank: Into the Nexus,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Ratchet_%26_Clank_Into_the_Nexus_Cover.jpg/220px-Ratchet_%26_Clank_Into_the_Nexus_Cover.jpg,PS3,na,na,na,na,na,0.000213478
2450,Ratchet & Clank Future: Quest for Booty,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/Ratchet_%26_Clank_Future_Quest_for_Booty_cover.png/220px-Ratchet_%26_Clank_Future_Quest_for_Booty_cover.png,PS3,na,na,na,na,na,0
2451,Ratchet & Clank Future: Tools of Destruction,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Ratchet_%26_Clank_Future_Tools_of_Destruction_North_American_cover.png/220px-Ratchet_%26_Clank_Future_Tools_of_Destruction_North_American_cover.png,PS3,na,na,na,na,na,0.000543399
2452,Rayman Origins,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Rayman_Origins_Box_Art.jpg/220px-Rayman_Origins_Box_Art.jpg,PS3\,Xbox360,na,na,na,na,0.002775217
2453,Record of Agarest War,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Agarest.jpg/220px-Agarest.jpg,PS3,na,na,na,na,na,0.000824802
2454,Record of Agarest War Zero,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Agarest_senki_zero_front.jpg/220px-Agarest_senki_zero_front.jpg,PS3\,Xbox360,na,na,na,na,0.000174664
2455,Record of Agarest War 2,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Agarest_Senki_2_coverart.jpg/220px-Agarest_Senki_2_coverart.jpg,PS3,na,na,na,na,na,0.000543399
2456,Red Dead Redemption,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Red_Dead_Redemption.jpg/220px-Red_Dead_Redemption.jpg,PS3\,Xbox360,na,na,na,na,0.008558537
2457,Red Faction: Armageddon,https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Red_Faction_Armageddon_Game_Cover.jpg/220px-Red_Faction_Armageddon_Game_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.000718063
2458,Red Faction: Guerrilla,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Red_Faction_Guerrilla_Cover.jpg/220px-Red_Faction_Guerrilla_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.00188249
2459,Remember Me,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Remember_Me_%28Capcom_game_-_cover_art%29.jpg/220px-Remember_Me_%28Capcom_game_-_cover_art%29.jpg,PS3\,Xbox360,na,na,na,na,0.001727233
2460,Resident Evil Chronicles HD Remaster,unreleased,PS3,na,na,na,na,na,0.000989763
2461,Resident Evil: Operation Raccoon City,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/OperationRaccoonCity.jpg/220px-OperationRaccoonCity.jpg,PS3\,Xbox360,na,na,na,na,0.000126146
2462,Biohazard: Revival Selection,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/The_Resident_Evil_logo.svg/250px-The_Resident_Evil_logo.svg.png,PS3,na,na,na,na,na,0
2463,biohazard: HD Remaster,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/The_Resident_Evil_logo.svg/250px-The_Resident_Evil_logo.svg.png,PS3,na,na,na,na,na,0.000106739
2464,biohazard 0: HD Remaster,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Rezerobox.jpg/220px-Rezerobox.jpg,PS3,na,na,na,na,na,0
2465,Resistance: Fall of Man,https://upload.wikimedia.org/wikipedia/en/a/a8/Resistance_Fall_of_Man.jpg,PS3,na,na,na,na,na,0.082344379
2466,Resistance 2,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Resistance_2_cover_art.png/250px-Resistance_2_cover_art.png,PS3,na,na,na,na,na,0.007462035
2467,Resistance 3,https://upload.wikimedia.org/wikipedia/en/8/8b/Resistance_3_box_artwork.png,PS3,na,na,na,na,na,0.007297074
2468,Resonance of Fate,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Resonance_of_Fate_Cover_Art.jpg/220px-Resonance_of_Fate_Cover_Art.jpg,PS3\,Xbox360,na,na,na,na,0.002697589
2469,Ride to Hell: Retribution,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Ride_to_Hell_Retribution_cover.jpg/220px-Ride_to_Hell_Retribution_cover.jpg,PS3\,Xbox360,na,na,na,na,0.000766581
2470,Ridge Racer 7,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Ridge_Racer_7_Coverart.png/220px-Ridge_Racer_7_Coverart.png,PS3,na,na,na,na,na,0.006210276
2471,Ridge Racer Unbounded,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Ridge_Racer_Unbounded_cover.png/220px-Ridge_Racer_Unbounded_cover.png,PS3\,Xbox360,na,na,na,na,0.000912134
2472,Rinne no Lagrange: Kamogawa Days Game & OVA Hybrid Disc,unreleased,PS3,na,na,na,na,na,0
2473,Rise of the Argonauts,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Rise_of_the_Argonauts.jpg/220px-Rise_of_the_Argonauts.jpg,PS3\,Xbox360,na,na,na,na,0.00073747
2474,Risen 2: Dark Waters,https://upload.wikimedia.org/wikipedia/en/f/fd/Risen2.jpg,PS3\,Xbox360,na,na,na,na,0.002028043
2475,Risen 3: Titan Lords,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Risen_3%2C_Titan_Lords_box_art.jpg/256px-Risen_3%2C_Titan_Lords_box_art.jpg,PS3\,Xbox360,na,na,na,na,0.001494348
2476,Robotics;Notes,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Robotics%3BNotes_cover.png/220px-Robotics%3BNotes_cover.png,PS3,na,na,na,na,na,0.083178885
2477,Rock Band,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Rock_band_cover.jpg/220px-Rock_band_cover.jpg,PS3\,Xbox360,na,na,na,na,0.024239484
2478,Rock Band 2,https://upload.wikimedia.org/wikipedia/en/0/01/Rock_Band_2_Game_Cover.JPG,PS3\,Xbox360,na,na,na,na,0.025132211
2479,Rock Band 3,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Rock_Band_3_Game_Cover.jpg/220px-Rock_Band_3_Game_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.024957547
2480,Rock of the Dead,https://upload.wikimedia.org/wikipedia/en/4/4e/Rock_of_the_Dead.jpg,PS3\,Xbox360,na,na,na,na,0.026151084
2481,Rock Revolution,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Revolution.png/256px-Revolution.png,PS3\,Xbox360,na,na,na,na,0.005492213
2482,Rocksmith,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Rocksmith_coverart.jpg/220px-Rocksmith_coverart.jpg,PS3\,Xbox360,na,na,na,na,0.011556936
2483,Rogue Warrior,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Roguewarrior.jpg/220px-Roguewarrior.jpg,PS3\,Xbox360,na,na,na,na,0.022958614
2484,Root Double: Before Crime * After Days Xtend edition,unreleased,PS3,na,na,na,na,na,0
2485,Rugby League Live,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Rugby_League_Live_Cover_Art.jpg/220px-Rugby_League_Live_Cover_Art.jpg,PS3,na,na,na,na,na,0.004094901
2486,Rugby League Live 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Rugby_League_Live_2_cover_art.jpg/220px-Rugby_League_Live_2_cover_art.jpg,PS3\,Xbox360,na,na,na,na,0.003667944
2487,Rui Ha Tomo Wo Yobu,unreleased,PS3,na,na,na,na,na,0
2488,Rune Factory: Tides of Destiny,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Tides_of_Destiny.jpg/220px-Tides_of_Destiny.jpg,PS3,na,na,na,na,na,0.000892727
2489,Ryoufuu no Melt: Days in the Sanctuary,unreleased,PS3,na,na,na,na,na,0
2490,The Saboteur,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Official_Saboteur_Game_Cover_Art.JPG/220px-Official_Saboteur_Game_Cover_Art.JPG,PS3\,Xbox360,na,na,na,na,0.135781864
2491,Sacred 2: Fallen Angel,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Sacred_2_Fallen_Angel.jpg/220px-Sacred_2_Fallen_Angel.jpg,PS3\,Xbox360,na,na,na,na,0.000776285
2492,Sacred 3,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Sacred_3_box_art.jpg/220px-Sacred_3_box_art.jpg,PS3\,Xbox360,na,na,na,na,0.006889525
2493,Saikyo Shogi Gekisashi 13,unreleased,PS3,na,na,na,na,na,0
2494,Saint Seiya: Brave Soldiers,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Saint_Seiya_Brave_Soldiers.jpg/250px-Saint_Seiya_Brave_Soldiers.jpg,PS3,na,na,na,na,na,4.85E-05
2495,Saint Seiya: Sanctuary Battle,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/SaintSeiyaSanctuaryBattle.jpg/220px-SaintSeiyaSanctuaryBattle.jpg,PS3,na,na,na,na,na,0
2496,Saints Row 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Saints_Row_2_Game_Cover.jpg/220px-Saints_Row_2_Game_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.008393576
2497,Saints Row: The Third,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Saints_Row_The_Third_box_art.jpg/220px-Saints_Row_The_Third_box_art.jpg,PS3\,Switch\,Xbox360,na,na,na,0.00521081
2498,Saints Row IV,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/SaintsRowIV.jpg/220px-SaintsRowIV.jpg,PS3\,Xbox360,na,na,na,na,0.012808694
2499,Sakatsuku: Pro Soccer Club o Tsukurou!,unreleased,PS3,na,na,na,na,na,0
2500,Sakigake!! Otoko Juku: Nihonyo Korega Otoko Dearu,unreleased,PS3,na,na,na,na,na,0
2501,San Goku Shi 12,unreleased,PS3,na,na,na,na,na,0
2502,San Goku Shi 13,unreleased,PS3,na,na,na,na,na,0
2503,Saw,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Saw_Box_Art_6.JPG/220px-Saw_Box_Art_6.JPG,PS3\,Xbox360,na,na,na,na,0.001911601
2504,Saw II,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Saw_II_Flesh_%26_Blood.JPG/220px-Saw_II_Flesh_%26_Blood.JPG,PS3,na,na,na,na,na,0.04657707
2505,SBK-08: Superbike World Championship,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/SBK-08_Superbike_World_Championship.jpg/220px-SBK-08_Superbike_World_Championship.jpg,PS3\,Xbox360,na,na,na,na,0
2506,SBK-09: Superbike World Championship,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/SBK-09_Superbike_World_Championship_Cover.jpg/220px-SBK-09_Superbike_World_Championship_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.000116443
2507,SBK 2011: Superbike World Championship,unreleased,PS3,na,na,na,na,na,0
2508,SBK Generations,unreleased,PS3,na,na,na,na,na,0
2509,SBK X: Superbike World Championship,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/SBKX_cover.jpg/220px-SBKX_cover.jpg,PS3\,Xbox360,na,na,na,na,0
2510,Scene It? Bright Lights! Big Screen!,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Sceneitbrightlightsbigscreen.jpg/220px-Sceneitbrightlightsbigscreen.jpg,PS3\,Xbox360,na,na,na,na,0.038959779
2511,Schlag den Raab: Das 2. Spiel',unreleased,PS3,na,na,na,na,na,0
2512,Schlag den Raab: Das 3. Spiel,unreleased,PS3,na,na,na,na,na,0
2513,Sega Golf Club,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Miyasato_Miyoshi_Kyoudai_Naizou_-_Sega_Golf_Club_Coverart.png/220px-Miyasato_Miyoshi_Kyoudai_Naizou_-_Sega_Golf_Club_Coverart.png,PS3,na,na,na,na,na,0.000970356
2514,Sega Rally Revo,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Sega_Rally_Revo_%28XB360_USA%29.PNG/220px-Sega_Rally_Revo_%28XB360_USA%29.PNG,PS3\,Xbox360,na,na,na,na,1.94E-05
2515,Sega Superstars Tennis,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/SEGA_Superstars_Tennis.jpg/220px-SEGA_Superstars_Tennis.jpg,PS3\,Xbox360,na,na,na,na,0.00057251
2516,Sekai Saikyou Ginsei Igo: Hybrid Monte Carlo,unreleased,PS3,na,na,na,na,na,0
2517,Sekai Saikyou Ginsei Shogi: Fuuum Ryouko Raiden,unreleased,PS3,na,na,na,na,na,0
2518,Sengoku Basara HD Collection,unreleased,PS3,na,na,na,na,na,0
2519,Sengoku Basara: Samurai Heroes,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Sengoku_Basara_Samurai_Heroes.jpg/220px-Sengoku_Basara_Samurai_Heroes.jpg,PS3,na,na,na,na,na,0
2520,Sengoku Basara 3,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Sengoku_Basara_Samurai_Heroes.jpg/220px-Sengoku_Basara_Samurai_Heroes.jpg,PS3,na,na,na,na,na,9.70E-06
2521,Sengoku BASARA Sanada Yukimura-den,unreleased,PS3,na,na,na,na,na,0
2522,Sengoku Hime: Senkou no Taika – Akatsuki no Haryuu,unreleased,PS3,na,na,na,na,na,0
2523,Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,unreleased,PS3,na,na,na,na,na,0
2524,Sengoku Musou 3 Empires,unreleased,PS3,na,na,na,na,na,0
2525,Shadows of the Damned,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/ShadowsOfTheDamned.jpg/220px-ShadowsOfTheDamned.jpg,PS3\,Xbox360,na,na,na,na,0.0090049
2526,Shaun White Skateboarding,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/SWSkateboarding.jpg/220px-SWSkateboarding.jpg,PS3\,Xbox360,na,na,na,na,0
2527,Shaun White Snowboarding,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Shaun_White_Snowboarding.jpg/220px-Shaun_White_Snowboarding.jpg,PS3\,Xbox360,na,na,na,na,0.000805395
2528,Shellshock 2: Blood Trails,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Shellshock_2.jpg/220px-Shellshock_2.jpg,PS3\,Xbox360,na,na,na,na,9.70E-05
2529,Shift 2: Unleashed,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Shift2-cover.jpg/220px-Shift2-cover.jpg,PS3,na,na,na,na,na,0.001067391
2530,Shin Hayarigami,unreleased,PS3,na,na,na,na,na,0
2531,Shin Hayarigami 2,unreleased,PS3,na,na,na,na,na,0
2532,Shinken de Watashi ni Koi Shinasai! R,unreleased,PS3,na,na,na,na,na,0
2533,Shining Resonance ,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/ShiningResonanceRefrain.jpg/220px-ShiningResonanceRefrain.jpg,PS3,na,na,na,na,na,0.001183834
2534,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,unreleased,PS3,na,na,na,na,na,0
2535,Shin Toudai Shogi,unreleased,PS3,na,na,na,na,na,0
2536,Short Peace: Ranko Tsukigime's Longest Day,unreleased,PS3,na,na,na,na,na,0
2537,Shrek Forever After,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Shrek_forever_After.jpg/220px-Shrek_forever_After.jpg,PS3\,Xbox360,na,na,na,na,0.003551502
2538,Shutsugeki!! Otometachi no Senjou 2: Yuukoku o Kakeru Koujo no Tsubasa,unreleased,PS3,na,na,na,na,na,0
2539,Silent Hill: Downpour,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Silent_Hill_Downpour_box_art.jpg/220px-Silent_Hill_Downpour_box_art.jpg,PS3\,Xbox360,na,na,na,na,0.006210276
2540,Silent Hill Homecoming,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Silent_Hill_Homecoming.jpg/220px-Silent_Hill_Homecoming.jpg,PS3,na,na,na,na,na,0.004550968
2541,The Simpsons Game,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/The_Simpsons_Game_XBOX_360_Cover.jpg/220px-The_Simpsons_Game_XBOX_360_Cover.jpg,PS3\,Xbox360,na,na,na,na,0.078579399
2542,The Sims 3,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Sims3cover.jpg/220px-Sims3cover.jpg,PS3,na,na,na,na,na,0.002901363
2543,The Sims 3: Pets,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Sims_3_Pets_Limited.jpg/220px-Sims_3_Pets_Limited.jpg,PS3,na,na,na,na,na,0.000776285
